polarity,confidence,joy,text,extraversion,isIronic,sadness,agreeableness,isSubjective,conscientiousness,isAgreement,anger,surprise,fear,openness,class
P,94,0.035474538803100586,"When someone posts a candid laughing picture and you can obviously tell it's fake laughter and smiles.......",0.5370842776561188,False,0.5729081034660339,0.5317915040150023,True,0.49781653627581984,False,0.3130366802215576,0.023708175867795944,0.05487246811389923,0.47526530684711765,Bot
NONE,100,0.053449977189302444,"@KMarRBE You do what you have to do to do what you want to do. - Patricia Fripp",0.47062017553943697,False,0.2167445570230484,0.47632314813764465,False,0.5252391072525375,True,0.4183480143547058,0.06659810245037079,0.24485939741134644,0.48745461852751043,Bot
P,92,0.0409943126142025,"@Kyle_R_Robinson The ability to speak eloquently is not to be confused with having something to say. - Michael P. Hart",0.4952177895327746,False,0.36461395025253296,0.5234239666085494,True,0.5651245240507454,True,0.28843769431114197,0.18923842906951904,0.11671563237905502,0.43675159182503953,Bot
P,100,0.020160486921668053,"Common sense is not so common. - Voltaire",0.44275825129727187,False,0.22187958657741547,0.33149145726572005,False,0.517436660911845,True,0.5996449589729309,0.10401243716478348,0.05430255085229874,0.49986827512767823,Bot
N,100,0.1989864706993103,"@IvesPACF How did it get so late so soon? - Dr. Seuss",0.49669343889769857,False,0.1316305696964264,0.5080198974985826,True,0.4891607679169753,True,0.11406335234642029,0.06231525540351868,0.49300438165664673,0.5038278774123325,Bot
P+,97,0.30053988099098206,"@LickOnMe Enjoy what you do and take pride in it because then you will do it well. - Charlie Bigham",0.53534360103688,False,0.2779166102409363,0.4859383357198614,True,0.5008012635269384,True,0.20012882351875305,0.10062791407108307,0.12078678607940674,0.545313837372254,Bot
P,100,0.13500751554965973,"The best part of the Titanic is when Rose is holding onto Jack and she's all like 'I'll never let go' and then she lets go.",0.5967443966764515,False,0.4282112717628479,0.5632779535494352,True,0.41844890103943044,True,0.20103006064891815,0.09646201878786087,0.13928917050361633,0.5491846955825234,Bot
NONE,100,0.030720170587301254,"lol corione nem came over here being ah thot ????",0.5650717128636473,False,0.1997550129890442,0.5371891688882259,True,0.4520073228183834,True,0.0635155513882637,0.5330873727798462,0.17292183637619019,0.4465139547241068,Bot
P,92,0.24806736409664154,"Education is not the filling of a pail but the lighting of a fire. - William Butler Yeats",0.5726302137314263,False,0.2528182864189148,0.5370512981163827,False,0.4483068910823471,True,0.2684556841850281,0.04141372814774513,0.18924498558044434,0.6060406303851404,Bot
N+,100,0.1103009283542633,"I stopped drinking but tonight where getting fucked up! I'm outta town wit my brothers so it's only right ??",0.5878871280257986,False,0.3889261782169342,0.6290061672528584,True,0.4505592666823288,True,0.18093009293079376,0.07506826519966125,0.24477455019950867,0.4933410253480216,Bot
NONE,100,0.13543960452079773,"Un Deux Trois ??? symphoria",0.5259842673095606,False,0.12948556244373322,0.5157507867143866,False,0.4381795556380831,True,0.1331074833869934,0.36131492257118225,0.2406524270772934,0.5016801112166074,Bot
N,92,0.04140797257423401,"ONCE A LONG TIME AGO MICHAEL SERENADED A GIRL TO ONE LESS LONELY GIRL YOU CUTE FUCKER",0.5784958083245715,False,0.8385975360870361,0.5795280619671469,True,0.45343386339045116,True,0.10065954923629761,0.005548402667045593,0.013786551542580128,0.4888118438631574,Bot
P,100,0.1339595913887024,"Heheh. Lol. I'm funny.",0.7590819014457323,False,0.2558027505874634,0.8257975531251806,True,0.4624384675046493,True,0.12316648662090302,0.3112901449203491,0.1757810264825821,0.3099340806219065,Bot
NONE,100,0.09184852242469788,"My phone: Tim followed you. Me: Where? When? Wait Tim?",0.5824488833294077,False,0.1256130039691925,0.6151848853680124,False,0.4805723788409398,True,0.08643799275159836,0.20787672698497772,0.48822373151779175,0.4590703962005187,Bot
N,92,0.140476793050766,"@claraaltagraci1 Education is what remains after one has forgotten what one has learned in school. - Albert Einstein.",0.40580337583008463,False,0.1943206787109375,0.4513291533578906,True,0.48139752259199653,True,0.10396699607372284,0.42454981803894043,0.13668572902679443,0.6485272693299802,Bot
N,100,0.1778758466243744,"@thecraicniall Risks must be taken because the greatest hazard in life is to risk nothing. - Leo Buscaglia",0.4836741291870505,False,0.42214474081993103,0.4643365332954808,False,0.49840702818728044,True,0.13411423563957214,0.023622099310159683,0.24224314093589783,0.5343347375638017,Bot
N,100,0.053181618452072144,"You may delay but time will not. - Benjamin Franklin",0.3741613328456879,False,0.4462977945804596,0.4563485023222471,False,0.5658771498449917,True,0.25811415910720825,0.09059972316026688,0.15180668234825134,0.4458953234079842,Bot
P,100,0.47568684816360474,"luke hemmings a follow would be nice ily xx alexis",0.61953590696646,False,0.30722254514694214,0.7981065835869102,True,0.4117820432473873,True,0.07903797179460526,0.07349253445863724,0.06456014513969421,0.551382490686167,Bot
P,100,0.45805710554122925,"@BecauseOfMother Success is the sum of small efforts repeated day in and day out. - Robert Collier",0.5168825256622445,False,0.14220450818538666,0.46592162366498974,False,0.47926962546918583,True,0.054444894194602966,0.19321593642234802,0.1520775854587555,0.6583572715242331,Bot
N,92,0.029637742787599564,"But he's got stay on the #eastcoast so if he doesn't go to Miami then I'd like the 76ers and if that doesn't happen then just stay in NY lol",0.638743991316375,False,0.5593798160552979,0.5968477433187919,True,0.45051954087169693,True,0.23123055696487427,0.05381470546126366,0.12593726813793182,0.41022054614307724,Bot
NONE,100,0.18875040113925934,"@___bernkastel We become what we habitually contemplate. - George Russell",0.44173246622085577,False,0.3054211735725403,0.47139914098538843,False,0.42605560264368164,True,0.11417540907859802,0.20904232561588287,0.1826106607913971,0.6819337589718472,Bot
NONE,100,0.528511643409729,"Mi pap� dice que si gana el telekino los va a contratar a los Autenticos Decadentes para mis 15 JAJA si pap� si vas a ganar y si van a venir",0.5297685209977425,False,0.1541633903980255,0.36920759029555733,False,0.4279775259823635,True,0.05846991389989853,0.044340312480926514,0.21451476216316223,0.7100982069969177,Bot
P,100,0.20968887209892273,"@kingtruthmusic1 NICE",0.48199671633162744,False,0.1255301982164383,0.4992112203648216,True,0.4791215209440253,True,0.1186060905456543,0.3793295919895172,0.16684526205062866,0.5748029540632372,Bot
NONE,100,0.41119664907455444,"domingo ven a mi",0.4779705488580769,False,0.16465163230895996,0.5366142549012837,False,0.42704033132257135,True,0.07524874806404114,0.13838493824005127,0.2105180025100708,0.630794668866095,Bot
P,100,0.1214945837855339,"Faith is the function of the heart. - Mahatma Gandhi",0.5594018581560104,False,0.12344475835561752,0.5265718489362482,False,0.41103196212615095,True,0.05515243858098984,0.03982160612940788,0.6600866317749023,0.627629621006618,Bot
N,92,0.04387291148304939,"@SophMAD_Lovato The most complicated achievements of thought are possible without the assistance of consciousness. - Sigmund Freud",0.3791796976731996,False,0.330946147441864,0.47719112247751466,True,0.4545264016280228,True,0.35812732577323914,0.17082437872886658,0.09622924029827118,0.7175095719154749,Bot
N,100,0.18713194131851196,"Being challenged in life is inevitable being defeated is optional. - Roger Crawford",0.5025641367597095,False,0.34878575801849365,0.41270774812029115,False,0.4964613623317631,True,0.16039052605628967,0.011899474076926708,0.29179227352142334,0.5095609643748987,Bot
NONE,100,0.16332578659057617,"@AngieFM_ hey",0.5147624440112357,False,0.13980227708816528,0.5418347005258527,False,0.41752408667542473,True,0.1358892172574997,0.39079374074935913,0.1701889932155609,0.5897575850798705,Bot
P,100,0.13840728998184204,"@CaoCaoPops Cool..",0.4950043708086014,False,0.21246418356895447,0.48407111042424245,True,0.4647711679853242,True,0.2215956598520279,0.23583984375,0.1916930377483368,0.5517215049155404,Bot
NONE,100,0.5450721383094788,"RT @612FatBoy: Made my own way",0.4956712495472472,False,0.1778232455253601,0.4956981016878495,False,0.5208008885383606,True,0.058614615350961685,0.14140135049819946,0.07708863914012909,0.5085150599479675,Bot
N,100,0.032676227390766144,"Once again it's my fault even if you say it isnt; Deep down I know it is.",0.6429119812229932,False,0.3126678764820099,0.5441934403620268,False,0.48093901557483887,True,0.31371983885765076,0.18458807468414307,0.15634801983833313,0.4651206525686745,Bot
NONE,100,0.46951568126678467,"Aslay &gt;&gt;&gt; Yamoto",0.19065883591518562,False,0.1721602976322174,0.3935544797987268,False,0.5590740109997234,True,0.036925897002220154,0.20133718848228455,0.1200609803199768,0.3944245346377943,Bot
NONE,100,0.03527412191033363,"@SpacefishEnt @fool Run MN Pt.2 http://t.co/d5M1ykzof5",0.4287425314975998,False,0.486686110496521,0.44022835660399046,False,0.5321508704245775,True,0.12170663475990295,0.005352981388568878,0.35098010301589966,0.5067875435419172,Bot
NONE,100,0.1431499421596527,"@WP_Uni hi",0.7449753095032805,False,0.35978204011917114,0.6297688003171954,False,0.4959977560344783,True,0.1618357002735138,0.07428540289402008,0.26094692945480347,0.25189665823339297,Bot
N,100,0.1056571826338768,"?????????? i remember that day i lied like somebody was after us and we told u go!!",0.605011489684299,False,0.4892786145210266,0.5808684376248141,False,0.4655239263485218,True,0.10852229595184326,0.2234589159488678,0.07308298349380493,0.4741112049494947,Bot
NONE,100,0.2025902420282364,"@nooshiebeans ahh",0.5754935137801251,False,0.13655076920986176,0.5965610000125148,False,0.42745439177271966,True,0.13485553860664368,0.24504102766513824,0.28096243739128113,0.5903244519902167,Bot
NEU,94,0.06724876165390015,"Hanging in the corner with my five best friends I heard that you were trouble but I couldn't resist ??",0.5716637532084675,False,0.2433139979839325,0.6125491700674357,False,0.4584480349359841,False,0.09205249696969986,0.07433541864156723,0.5230492949485779,0.48561426969332117,Bot
NONE,100,0.02516918256878853,"Apparently Problem Child wrote her song..",0.48203615313869413,False,0.17882929742336273,0.5152562046260164,False,0.5021580409729617,True,0.1238386332988739,0.6177419424057007,0.054420966655015945,0.46143296138148443,Bot
N,100,0.07359351962804794,"What a shitty day",0.5844518971645226,False,0.4052261710166931,0.4198216754093504,False,0.4788789845061028,True,0.329204797744751,0.10228796303272247,0.08968761563301086,0.507312290579359,Bot
P+,100,0.32429203391075134,"@Lem_Official great...",0.48682980795027847,False,0.11616776883602142,0.465224064755858,False,0.4218569898057258,True,0.026667766273021698,0.4373593032360077,0.09551312774419785,0.5671799386216101,Bot
NEU,86,0.013187037780880928,"Like what you do. If you don't like it do something else. - Paul Harvey",0.5111496645515249,False,0.21616627275943756,0.5020746494594374,True,0.49677907803962973,False,0.6251189708709717,0.030784539878368378,0.11474315822124481,0.5118242658187296,Bot
N,100,0.5233983397483826,"@JKColtrain The value of achievement lies in the achieving. - Albert Einstein",0.4533707888449652,False,0.18816475570201874,0.42585325397943197,False,0.4683515076664672,True,0.06135256960988045,0.08805437386035919,0.13902997970581055,0.757748704368823,Bot
P+,100,0.30641934275627136,"@eddielee504 you're awesome",0.5218916191893109,False,0.04934438318014145,0.5272626657234994,True,0.4943374436477134,True,0.04531135410070419,0.5494593381881714,0.04946552962064743,0.43506644373742215,Bot
P,100,0.3445304036140442,"i hope in this month i will be better than previous month  make my family proud to me  and let's move from bad person",0.5704180631092038,False,0.13735471665859222,0.626878401689362,True,0.5111983791850079,True,0.023421520367264748,0.031993985176086426,0.46269935369491577,0.43800697315519094,Bot
P,94,0.12473869323730469,"blakeshelton I canst cassadee is sick she is the best one I really think she will win this year",0.6255287538140508,False,0.20624613761901855,0.5600943649024295,True,0.4596433920421819,False,0.07053356617689133,0.3741879165172577,0.22429372370243073,0.4412191443354169,Bot
NONE,100,0.06559163331985474,"George Hill + Rodney Stuckey. @NBA: What do you think? http://t.co/oeElM7s1A8”",0.4931987963490567,False,0.3637094497680664,0.4951222857885194,True,0.4518810044759991,True,0.09479695558547974,0.045716460794210434,0.4301855266094208,0.5578879321289953,Bot
NONE,100,0.19944551587104797,"@888salomon 内装黒の方がいいよ。",0.4698625479714345,False,0.1683405637741089,0.4861700634161631,False,0.49977399562967234,True,0.17702734470367432,0.21228252351284027,0.24290403723716736,0.5188785437668595,Bot
P,100,0.03789585828781128,"It's funny this song is playing. I just sent someone #orNah in a text ??",0.5190787580558809,False,0.2077493667602539,0.5301453680322881,True,0.48402042464278205,True,0.17330440878868103,0.32150670886039734,0.25954365730285645,0.4826686582832692,Bot
NONE,100,0.1346299648284912,"@JayZ_LyricsPage wow",0.5076291465153129,False,0.14261309802532196,0.49201928314409754,True,0.5029375614791081,True,0.10039623826742172,0.46682316064834595,0.15553754568099976,0.516152369641812,Bot
P+,90,0.09831458330154419,"I love your family so much &amp; they love me what a shitty situation ??",0.5496359303341073,True,0.3445507287979126,0.5908661233751397,True,0.4776367164891341,True,0.2856752872467041,0.06878063082695007,0.20267878472805023,0.4927460256023941,Bot
P,98,0.36843591928482056,"@AlexEquiZeta An aim in life is the only fortune worth finding. - Robert Louis Stevenson",0.45166331504361107,False,0.3342199921607971,0.4776558489130254,False,0.48170381750183544,True,0.04584723711013794,0.1638658195734024,0.08763104677200317,0.5884674158051749,Bot
NONE,100,0.06529466062784195,"@BeDarD_MaHi The time to relax is when you don't have time for it. - Jim Goodwin",0.47838280968746905,False,0.29387134313583374,0.407641541539577,False,0.5309205993838694,True,0.4122019410133362,0.012896278873085976,0.2157357931137085,0.47964083424238396,Bot
NONE,100,0.06715896725654602,"How am I supposed to run a race tomorrow when I could sleep for 1000 days?",0.4871923958851119,False,0.1554621458053589,0.4643686758844476,True,0.5059173990940226,True,0.14157496392726898,0.006760041229426861,0.6290438771247864,0.46216974414397616,Bot
NONE,100,0.05912289023399353,"@THIRSTYKNIVES The important thing is not to stop questioning. Curiosity has its own reason for existing. - Albert Einstein",0.4539650448803174,False,0.18478849530220032,0.4041158086375186,False,0.4763823316015046,True,0.5330122709274292,0.008638872765004635,0.21443745493888855,0.6699321815900713,Bot
NONE,100,0.06832273304462433,"????? ???????? ???.",0.6191931318933681,False,0.17242202162742615,0.6444159516117027,False,0.43333969273786427,True,0.12089391052722931,0.2496577650308609,0.3887035548686981,0.4497144289105852,Bot
N,91,0.09006963670253754,"Finally had a proper 1 hour chat with mom. she was worried as she thought i went to celebrate my bday in ipoh &amp; got into accident. Poor her.",0.42192755412247224,False,0.48417818546295166,0.5347427872189304,True,0.5385082316124576,False,0.03257126361131668,0.1734348088502884,0.21974605321884155,0.48027965008655443,Bot
NONE,100,0.08371385186910629,"Where us Jerald mannnn ??",0.5087700685707189,False,0.22202333807945251,0.4725435689875953,False,0.48124543174930007,True,0.21871188282966614,0.1552053689956665,0.32034558057785034,0.4845922388763071,Bot
NEU,86,0.12227614969015121,"I do not like to repeat successes; I like to go on to other things. - Walt Disney",0.5053087184994908,False,0.46088165044784546,0.5843309990146704,True,0.4959668147152868,False,0.2877163887023926,0.05635570362210274,0.07277008146047592,0.4594642519950866,Bot
N,100,0.16154582798480988,"The value of an idea lies in the using of it. - Thomas Edison",0.5086534442537922,False,0.2772091031074524,0.49009470720040166,False,0.43254630370386715,True,0.2203609198331833,0.20267155766487122,0.13821256160736084,0.7448735535144805,Bot
P,100,0.18821102380752563,"@LKKelley1 nice...",0.4992773623789772,False,0.15599489212036133,0.4910728999397209,True,0.4702691740688236,True,0.11607310175895691,0.36245355010032654,0.177267387509346,0.5504650532085205,Bot
P,100,0.26023805141448975,"@kimsommie Happiness is a choice that requires effort at times Aeschylus",0.5589176489640091,False,0.1055825799703598,0.5139845390068857,False,0.4469350833317329,True,0.49816465377807617,0.04560902342200279,0.09040563553571701,0.6071756799644398,Bot
NONE,100,0.5908107161521912,"Un aplauso a Yeiker por tremendo discurso que dio! Dijo la realidad de Venezuela en palabras resumidas!",0.4877264098090641,False,0.10449821501970291,0.4933527776023797,False,0.490817256357478,True,0.03399824723601341,0.1816389262676239,0.08905389904975891,0.5345521638883608,Bot
P,100,0.30091702938079834,"For success attitude is equally as important as ability. - Harry F. Banks",0.3989346479460345,False,0.14779141545295715,0.40025336439149417,False,0.5126135386954779,True,0.2928429841995239,0.0932760238647461,0.1651724874973297,0.5061516374628121,Bot
P,100,0.08620534837245941,"@BossN_Up Like it",0.5467209384097892,False,0.19842572510242462,0.5093240518318979,True,0.4772328285650275,True,0.2307049185037613,0.3614729046821594,0.12319108843803406,0.48187717878929914,Bot
NONE,100,0.3285781741142273,"@ChuckSoDope Follow me!",0.5444162950172262,False,0.17407891154289246,0.6022993849034896,False,0.4855261534109883,True,0.18077895045280457,0.1611349731683731,0.15542897582054138,0.4978197495513987,Bot
P,100,0.018957091495394707,"I like how me and sonia dont even talk when were together lol she just sleep or listen to music",0.6957377398670731,False,0.42139601707458496,0.6954170821005837,True,0.41309527401951535,True,0.49848437309265137,0.02313319966197014,0.03802930563688278,0.4479193918615858,Bot
NONE,100,0.21442262828350067,"@tayxox12 What's Up!",0.4927296057596046,False,0.09198327362537384,0.5592729020536992,False,0.49097134703877326,True,0.176213800907135,0.30147233605384827,0.215908020734787,0.5134527950643379,Bot
N,100,0.018989160656929016,"I forgot my shoes :/ lol",0.6539420927480116,False,0.7943189144134521,0.7513286607307299,True,0.49056251741003715,True,0.06100418418645859,0.02568337880074978,0.10000442713499069,0.32663708925247187,Bot
NONE,100,0.185481458902359,"is this brenda song in this episode of new girl or whaaaa",0.6146802745633206,False,0.2000252902507782,0.5828147771065695,False,0.4525387896888557,True,0.09859156608581543,0.46153390407562256,0.05436781048774719,0.4849191881785882,Bot
N,100,0.15939056873321533,"@robmora459 However beautiful the strategy you should occasionally look at the results. - Winston Churchill",0.429152735966747,False,0.20503243803977966,0.48654213286282716,True,0.4764337909632715,True,0.07009240239858627,0.12762722373008728,0.43785735964775085,0.6242466006323556,Bot
N,100,0.25209736824035645,"On break and idk what to do with my life.",0.6888366786100096,False,0.18339484930038452,0.6190879355397141,False,0.4000643258807303,True,0.12818098068237305,0.01822516694664955,0.41810163855552673,0.5173920727221765,Bot
P,100,0.20968887209892273,"@bigkoolaid9611 NICE",0.48199671633162744,False,0.1255301982164383,0.4992112203648216,True,0.4791215209440253,True,0.1186060905456543,0.3793295919895172,0.16684526205062866,0.5748029540632372,Bot
NONE,100,0.1752467155456543,"L lol",0.6427561393228629,False,0.22874462604522705,0.5067150164068791,True,0.488320090304846,True,0.1657901406288147,0.21311119198799133,0.2171073853969574,0.4193869734478888,Bot
NEU,94,0.16235436499118805,"@Handy_WSCarib What worries you masters you. - Haddon W. Robinson",0.5066839991989782,False,0.16191406548023224,0.42312809458950107,True,0.5158568651511751,False,0.09660190343856812,0.3370227515697479,0.2421068698167801,0.6121340633552763,Bot
NEU,84,0.01273625809699297,"When my cousin listens to indie music i purposely say I LOVE HOLLISTER MUSIC to piss her off??????",0.5520734637975692,True,0.05698773264884949,0.6090985254237526,True,0.46460242826363135,False,0.9025903940200806,0.007948648184537888,0.019736934453248978,0.49399902720317657,Bot
P+,100,0.5574901103973389,"well. SEE YOU THERE^^",0.39471308975401576,False,0.010364445857703686,0.7157328518336279,True,0.45851171050948664,True,0.005775841884315014,0.38914528489112854,0.03722430765628815,0.684398139887881,Bot
NONE,100,0.034354157745838165,"Lol idk how I feel about that response....",0.6662863086340792,False,0.15286411345005035,0.6492752945213986,True,0.4288886593676161,True,0.07213762402534485,0.027194177731871605,0.7134499549865723,0.5107414928552145,Bot
P,100,0.12355457246303558,"The best way to teach people is by telling a story. - Kenneth Blanchard",0.5247477939573385,False,0.2434500753879547,0.5057908955373263,True,0.5042996797068365,True,0.3095781207084656,0.2510422170162201,0.07237501442432404,0.4787241805379635,Bot
P+,98,0.488834023475647,"@shashacemecrios Silence is a source of great strength. - Lao Tsu",0.4956244424743168,False,0.16227826476097107,0.521952660460221,False,0.4692253662251878,True,0.08961012214422226,0.08765812963247299,0.1716194748878479,0.5659794200246578,Bot
P,100,0.36446768045425415,"Whatever the mind can conceive and believe the mind can achieve. - Napoleon Hill",0.47107697796013404,False,0.14095987379550934,0.5185702364695699,True,0.44987761323479397,True,0.07297243177890778,0.2937750816345215,0.12782496213912964,0.6548815350109172,Bot
NONE,100,0.11216065287590027,"@TheRealTwoodz you need a vip account from #TALNTS",0.4899117052555085,False,0.3765281140804291,0.378700854485495,False,0.5337318771186916,True,0.2436102032661438,0.11523415148258209,0.15246689319610596,0.39687748044450705,Bot
N,100,0.0842161774635315,"If you think I'm crazy think....condoms could have prevented this.... A quote by my mother lol!!!",0.5601855918007381,False,0.2303202897310257,0.6322116579925805,True,0.48824313557010957,True,0.19057944416999817,0.26188594102859497,0.2329981029033661,0.4728972282365103,Bot
P,100,0.27046507596969604,"Good things happen to those who hustle. -Anais Nin",0.5232655908596717,False,0.17165817320346832,0.5580406638613918,True,0.4042478323667899,True,0.15170815587043762,0.3133450746536255,0.09282349050045013,0.5512538769534815,Bot
N,100,0.7410986423492432,"@_minaaoa: closed agency?SINI YUQZ (^(••)')",0.3797945996462289,False,0.024348720908164978,0.5620731732301544,False,0.4919469140726945,True,0.00553382933139801,0.1665189117193222,0.062499843537807465,0.5866595556802837,Bot
NONE,100,0.07778877019882202,"I want ah fat gal!!! ah want ah rolly polly!!!! ...........its just ah song eh? nothing serious",0.5782617110822161,False,0.4638460874557495,0.6545183125295138,False,0.4794738919570528,True,0.20012807846069336,0.05718187242746353,0.20105516910552979,0.4613763138512584,Bot
P,100,0.08132816851139069,"@DangerxDays If you have accomplished all that you have planned for yourself you have not planned enough. - Meddigo Message",0.4437823267811436,False,0.30213630199432373,0.5101070932128973,False,0.5239819593128117,True,0.3542656898498535,0.1769835650920868,0.08528625965118408,0.4675316768828954,Bot
N,100,0.07880938798189163,"That nigga surf cold bruh",0.7189975537485996,False,0.5061962604522705,0.6632352701404638,True,0.3196162937701433,True,0.17697344720363617,0.179500550031662,0.05852033942937851,0.5585628798074811,Bot
NONE,100,0.16816328465938568,"???",0.6213663397199017,False,0.1584518849849701,0.6511859716030589,False,0.43469204094218106,True,0.19698724150657654,0.21004599332809448,0.2663515508174896,0.4438498421250102,Bot
P,100,0.45680129528045654,"I'm so protective &amp; emotional when it comes to my best friends",0.48595814785714886,False,0.30041611194610596,0.5022440970989694,False,0.4560350508525454,True,0.09604514390230179,0.06522127240896225,0.08151616901159286,0.5038786686469461,Bot
P,100,0.1274164617061615,"We neighbours we get the same weather lol I'm good text me RT @mokie_man: @TSSexyChanel same here how are you",0.5776049845804603,False,0.3933907747268677,0.5774981055343359,True,0.4914114259440323,True,0.25601518154144287,0.06868943572044373,0.15448808670043945,0.4826569551619413,Bot
N,92,0.14081913232803345,"I want to see One Direction and the Where We Are tour so bad! You have no idea! #please",0.6208230493179823,False,0.2887648344039917,0.7117353845060916,True,0.4962827421125324,True,0.13012060523033142,0.07798033952713013,0.3623151183128357,0.45236647101206195,Bot
P+,100,0.05925864726305008,"if i told you i loved you would it make you wanna stay?",0.6152789600319781,False,0.3781276345252991,0.6843213491272507,True,0.42251780903202363,True,0.24003258347511292,0.15278314054012299,0.16979801654815674,0.4458015160025836,Bot
NONE,100,0.14248734712600708,"RT @ZaraZettiraZR: ZARA's BOOK CLUB is out! http://t.co/iR2SRKs0dD Stories via @RianaRee @sekarruella @jules_tailor",0.5604165562633742,False,0.4985184073448181,0.5471622881136442,False,0.46712271235455044,True,0.11497166752815247,0.07917571067810059,0.16484686732292175,0.5654306060799927,Bot
NONE,100,0.2261665165424347,"@RozzisSweetPeas !",0.4588826531070775,False,0.1124868169426918,0.5656280831286782,False,0.5022660713086183,True,0.13266253471374512,0.3415418565273285,0.1871422976255417,0.5010029200081513,Bot
N,100,0.16474279761314392,"I've eaten just about everything in this house. Gonna kick back &amp; watch First48 till I k.o ????",0.46249282713663775,False,0.15933085978031158,0.5266662904045037,False,0.49006335625703307,True,0.12067562341690063,0.0544588565826416,0.5007919073104858,0.5127398190654326,Bot
NONE,100,0.11290118098258972,"I take that back pink matter is my fav song ??",0.591761845148216,False,0.24489295482635498,0.659672995408376,False,0.47795032153184386,True,0.14120666682720184,0.14506375789642334,0.35593539476394653,0.4247532910275682,Bot
NONE,100,0.198062464594841,"@JazzOye whats up",0.5333535443928282,False,0.1466020941734314,0.4702163401402925,False,0.45867120603035233,True,0.13965383172035217,0.2871178388595581,0.22856375575065613,0.4489568120965333,Bot
NONE,100,0.061237893998622894,"The important thing is not to stop questioning. Curiosity has its own reason for existing. - Albert Einstein",0.4583769602290655,False,0.18491938710212708,0.39477027821959104,False,0.484400512500741,True,0.5580899715423584,0.006389494985342026,0.1893632411956787,0.6384460051483082,Bot
NONE,100,0.04139915481209755,"You remind me of something  I don't know what it is ~",0.5683017671108246,False,0.2423895001411438,0.5688650315267997,False,0.4529653088799839,True,0.29702290892601013,0.1362851858139038,0.282903254032135,0.4572712779045105,Bot
P,100,0.2710590958595276,"Just his family and friends.",0.558138407135414,False,0.42143261432647705,0.5928474737886796,False,0.5130066772301991,True,0.08021032065153122,0.14590193331241608,0.08139603585004807,0.40197367200227535,Bot
P,100,0.04185682535171509,"I just want to say shoutout to Anna's butt tonight ??",0.5690396107354407,False,0.24832120537757874,0.5574834576824255,False,0.49321029412335365,True,0.07093615084886551,0.5159292817115784,0.12295657396316528,0.4060970455686622,Bot
P,100,0.681769609451294,"photo booth is my best friend",0.6850026416576516,False,0.06386715173721313,0.6055640599183868,False,0.49031942123654243,True,0.016949892044067383,0.11250017583370209,0.12491311132907867,0.3695532935802067,Bot
NONE,100,0.11411753296852112,"@Fangirl_status It's not where you are today that counts. It's where you are headed. - Arthur F. Lenehan",0.5141880742069018,False,0.23492661118507385,0.5354348557037218,False,0.4895063498239408,True,0.16202250123023987,0.1534442901611328,0.33548906445503235,0.4935033661182795,Bot
P,100,0.16185447573661804,"BOOK THE SEXY @MISS__E  TO HOST YOUR NEXT EVENT SHE'S A RADIO PERSONALITY/CELEBRITY VJ #BOOKS@BIGGBOYMANAGEMENT.COM",0.5060607452513809,False,0.535896360874176,0.4701466779959828,True,0.5409862926636619,True,0.12367613613605499,0.10087718069553375,0.07769584655761719,0.4924214460025324,Bot
NONE,100,0.15861448645591736,"Starcall from Bigstar and all my babies were in it (': ?",0.5417018169063634,False,0.31320720911026,0.605178481654117,False,0.4825651529191554,True,0.07281091809272766,0.215320885181427,0.24004650115966797,0.46410085998962963,Bot
P+,100,0.2913459539413452,"@foofeuer Was für ein Frevel! ;))",0.4890222769167464,False,0.025877486914396286,0.5737620879683578,True,0.4535399452708233,True,0.012161705642938614,0.6355020999908447,0.03511274978518486,0.610059006470386,Bot
P,100,0.18230053782463074,"@yathro cool",0.5531879981695595,False,0.15421748161315918,0.5884422544847455,True,0.4488259756017005,True,0.1700815111398697,0.2980537414550781,0.1953466534614563,0.5214424155582891,Bot
N,92,0.09489291906356812,"One of the first Saturday's this year and last year in when I'm actually doing nothing but stay home #OffSeason hahaha",0.6712890648740834,False,0.36562618613243103,0.5546921753046805,False,0.4352170458470268,True,0.05236705392599106,0.418875515460968,0.06823834776878357,0.46807650483657265,Bot
N,100,0.05169301480054855,"#NSFW Feed your addiction addition. Many genres of extreme fetish. Cum get addicted http://t.co/5DL8CqLgR7 #tssexychanel",0.5018735596184004,False,0.3801814317703247,0.4790534669892829,False,0.4816303825241396,True,0.20429128408432007,0.004547140095382929,0.3592871129512787,0.4889191896001868,Bot
N,94,0.029626579955220222,"And to all y'all who live in the 864 and were doubting ?? y'all hating mfs . Ion even go to Hillcrest but I have so much respect ! ??????",0.5669256418438282,False,0.4423674941062927,0.5581480337862382,True,0.4337447891975271,False,0.4347483217716217,0.01928195171058178,0.07397563755512238,0.5414594027483574,Bot
N,100,0.1432519406080246,"There is no substitute for hard work. - Thomas Edison",0.5202398108223737,False,0.3132202625274658,0.5694061062837901,False,0.43277492845195464,True,0.342326283454895,0.031593821942806244,0.16960769891738892,0.6329964502392528,Bot
NONE,100,0.1805209219455719,"@ConySmilez Hey",0.5145103875863349,False,0.14030900597572327,0.5256677128766712,False,0.42751885659393224,True,0.1310993731021881,0.3539087772369385,0.19416190683841705,0.5875317746790769,Bot
