@relation trainAll

@attribute adventurer numeric
@attribute advocate numeric
@attribute agreeableness numeric
@attribute anger numeric
@attribute architect numeric
@attribute campaigner numeric
@attribute commander numeric
@attribute confidence numeric
@attribute conscientiousness numeric
@attribute consul numeric
@attribute debater numeric
@attribute defender numeric
@attribute entertainer numeric
@attribute entrepreneur numeric
@attribute executive numeric
@attribute extraversion numeric
@attribute fear numeric
@attribute hashtags numeric
@attribute isAgreement {True,False}
@attribute isIronic {False,True}
@attribute isRetweet {False,True}
@attribute isSubjective {True,False}
@attribute joy numeric
@attribute links numeric
@attribute logician numeric
@attribute logistician numeric
@attribute mediator numeric
@attribute mentions numeric
@attribute openness numeric
@attribute polarity {P,NONE,N,NEU,P+,N+}
@attribute protagonist numeric
@attribute sadness numeric
@attribute surprise numeric
@attribute text string
@attribute topic {nostalgia,psychology,cricket,music,personal_care_and_beauty,philosophy,astronomy,history,biology,entertainment_news,math,drugs,energy,business,tattoo,hunting,scuba,comics,soccer,writing,television,aviation,boxing,weight_training,health,art,islam,running,programming,bicycling,science,design,wedding,parenting,gender_issues,judaism,gardening,tennis,jobs,architecture,wrestling,education,christianity,skateboarding,climbing,weather,surfing,school,cars,gaming,archery,ultimate,swimming,buddhism,poetry,rugby,wine,nfl,anime,fashion,comedy,guns,books,religion,individualist_politics,hockey,medicine,technology,poker,investment,personal,romance,yoga,singing,golf,startups_and_entrepreneurship,environmental,atheism,general_food,nba,travel,beer,pets,film,relationships,fiction,baseball,electronics,military,lgbt,realestate,fitness,conspiracy,vegetarian,nutrition,dieting,DIY,economic_discussion,sports,photography,personalfinance,fishing,sailing,vegan,left_politics,anthropology,crafts,news,right_politics}
@attribute virtuoso numeric
@attribute words numeric
@attribute class {Bot,Human}

@data
0.072762,0.073499,0.525487,0.168186,0.063753,0.058643,0.052922,100,0.504994,0.06284,0.050867,0.075701,0.0604,0.052391,0.054508,0.474724,0.220767,0,True,False,False,False,0.166526,0,0.061278,0.065664,0.070645,1,0.494223,NONE,0.061012,0.174144,0.270377,'@TheVampsCon same',cricket,0.063114,2,Human
0.053635,0.032468,0.376068,0.184406,0.059886,0.041172,0.064076,100,0.514358,0.048421,0.075942,0.045255,0.057387,0.10585,0.089312,0.485111,0.231785,0,True,False,False,False,0.20684,0,0.070976,0.083472,0.03848,0,0.453278,NONE,0.034739,0.172071,0.204898,Down,business,0.098929,1,Human
0.074745,0.056363,0.492265,0.385703,0.056481,0.059167,0.05164,94,0.488926,0.05952,0.059291,0.065099,0.068339,0.068481,0.059644,0.487213,0.176968,0,False,False,False,True,0.050207,0,0.064849,0.065235,0.064714,0,0.486086,NEU,0.051532,0.37431,0.012812,'When playing Pandemic all words are famous last words.I hate this game.',soccer,0.074901,12,Human
0.071558,0.06487,0.466177,0.218973,0.073763,0.060059,0.050947,100,0.464602,0.03687,0.068293,0.053383,0.049424,0.0562,0.041925,0.45083,0.382572,3,True,False,False,False,0.018753,1,0.098878,0.060701,0.086956,1,0.555041,NONE,0.044804,0.365697,0.014004,'Ummmmm. What type of game are you trying to play here @Spotify? #Hamlet #Shakespeare #AppreciateTheReference http://t.co/uLUI1iJIpx',gaming,0.081368,16,Human
0.070156,0.086747,0.536476,0.068819,0.07229,0.053504,0.053531,100,0.52342,0.062373,0.044587,0.08423,0.051951,0.043293,0.051978,0.4554,0.068428,0,True,False,True,True,0.301611,0,0.060211,0.070192,0.072253,7,0.495113,P,0.064237,0.281811,0.279331,'RT @rabon1992: Last night was good with @SarahMoler @DeonButler23 @AC_2_Cold1991 @Pyfer75 @cowboyforever_M @Ashie_Paige !!!',cricket,0.058464,13,Human
0.062784,0.079543,0.469497,0.210138,0.092349,0.04906,0.057916,100,0.509865,0.040037,0.056958,0.06384,0.039375,0.045714,0.046483,0.426262,0.295176,0,True,False,True,False,0.188395,0,0.090821,0.074118,0.078227,1,0.538193,N,0.049885,0.24059,0.065701,'RT @joshu: tryin to cut out a fractal on my cnc mill but it\'s taking infinity long time.',math,0.072892,18,Human
0.051585,0.073347,0.442766,0.076346,0.099493,0.052164,0.069115,100,0.502019,0.035002,0.070759,0.050387,0.035835,0.048609,0.04748,0.439938,0.167028,1,True,False,True,False,0.255238,1,0.101859,0.068348,0.075091,5,0.565192,N+,0.050953,0.346835,0.154554,'RT @Heelai_Noor: @GulwaliP: @kwakily @Gharghasht @HTasalla #Afghans coming together to speak up for the victim of pak ISI terrorism. http:…',cricket,0.069973,20,Human
0.078123,0.084223,0.675557,0.011273,0.032559,0.092869,0.039713,100,0.472617,0.105407,0.035901,0.086418,0.095289,0.036837,0.040748,0.562907,0.070474,0,True,False,False,True,0.701183,0,0.029434,0.033408,0.076139,1,0.491352,P,0.10273,0.018713,0.198357,'Happy 21st Birthday to @che15faye! Hope you have a great day Chels!',biology,0.030201,12,Human
0.048924,0.07525,0.487832,0.222454,0.08297,0.067124,0.076425,100,0.493665,0.046535,0.07401,0.05052,0.045065,0.049688,0.051309,0.490509,0.579154,0,True,False,False,True,0.036606,0,0.080348,0.055703,0.072872,2,0.564023,N+,0.069315,0.132421,0.029365,'@gordonguthrie @digitalWestie hate speech is a crime',news,0.053943,7,Human
0.070437,0.040024,0.437577,0.250396,0.051492,0.065485,0.051299,100,0.445413,0.042729,0.084249,0.042889,0.070174,0.090281,0.054972,0.503309,0.065113,0,True,False,False,True,0.085169,0,0.084566,0.055178,0.065731,0,0.521305,N,0.039874,0.255042,0.344281,'Turns out they didn\'t put Jamies booking in the students system. 75mins late. All sorted.',education,0.09062,15,Human
0.084279,0.09098,0.61771,0.083835,0.04859,0.067999,0.041592,100,0.499002,0.082621,0.036316,0.096522,0.072141,0.038529,0.044126,0.494564,0.584467,0,True,False,False,False,0.036799,0,0.042427,0.05155,0.07944,0,0.484489,NONE,0.077877,0.292025,0.002873,'Just posted a photo https://t.co/j43qx69KOa',photography,0.045011,5,Human
0.077082,0.074933,0.472295,0.097302,0.082455,0.048663,0.046077,100,0.490764,0.037065,0.053548,0.066328,0.043075,0.047399,0.040786,0.414754,0.151007,0,True,False,False,False,0.274712,0,0.095824,0.072987,0.087082,2,0.534528,NONE,0.041874,0.202967,0.274012,'@RayneHall @AngoraShade Had a leopard gecko named Skull for 15 years. My son got it in 1st grade. Guess who fed it crickets &amp; mealworms?',nostalgia,0.084821,25,Human
0.059242,0.0573,0.553283,0.220128,0.044442,0.075628,0.062759,100,0.495108,0.089507,0.058657,0.063384,0.083657,0.064885,0.069422,0.559466,0.091682,0,True,False,True,False,0.12418,0,0.041538,0.049161,0.053556,1,0.47709,NONE,0.080916,0.386482,0.177529,'RT @WlSDOMTEETH: I lived in his balls for a really long time ',cricket,0.045948,12,Human
0.087469,0.075236,0.549359,0.008835,0.056309,0.056247,0.042611,100,0.502674,0.066999,0.042097,0.088537,0.066191,0.049539,0.050144,0.464337,0.022568,0,True,False,False,False,0.742518,0,0.05563,0.066264,0.074328,1,0.47511,P+,0.056934,0.016602,0.209477,'@issyxwx whooooo *A* looks so great!!',personal_care_and_beauty,0.065464,6,Human
0.06088,0.130403,0.637491,0.080516,0.067355,0.058116,0.052026,100,0.544867,0.081502,0.030018,0.105516,0.047025,0.024289,0.042097,0.472826,0.35149,0,True,False,False,True,0.202182,1,0.038862,0.0545,0.075239,2,0.502667,P,0.100726,0.357125,0.008686,'@iBigBang: 141203 MAMA 2014 FANTASTIC BABY - GD X TAEYANG 20141203 @MAMA 2014 http://t.co/gIj0lS6evA',cricket,0.031445,13,Human
0.024346,0.207784,0.638956,0.094189,0.105649,0.084395,0.038354,100,0.407738,0.0079,0.042911,0.02176,0.008838,0.004494,0.004017,0.417605,0.176405,0,True,False,False,False,0.440876,0,0.118204,0.011064,0.232475,1,0.790119,NONE,0.075431,0.147043,0.141487,'Zen and the Art of Mushroom Foraging by @bransonbranson',cricket,0.012379,9,Human
0.058809,0.055187,0.695995,0.144926,0.019196,0.121231,0.043236,100,0.447923,0.135819,0.042168,0.0603,0.132462,0.046074,0.047242,0.657027,0.068331,0,True,False,False,False,0.049553,0,0.018721,0.020974,0.053823,1,0.482475,P,0.124303,0.30709,0.4301,'@niamh98l I still have a lot to learn but thanks haha',skateboarding,0.020456,11,Human
0.070917,0.064162,0.512281,0.174017,0.059441,0.056196,0.054574,94,0.511642,0.068254,0.052061,0.074341,0.065111,0.06032,0.063232,0.48508,0.144426,0,False,False,False,True,0.316554,0,0.056704,0.068871,0.061207,1,0.472925,N,0.058909,0.336812,0.028192,'@heyimjingle HAHAHAHAHHAHAHAHAHAHHAHAHAHAHAHHAHAHAHHAHAHA FUCK YOU TAAS KA? THANK YOU LORD PREHA RAMI. TAAS RA GANI KA GAMAY HAHAHAHAHHA',business,0.065699,17,Human
0.069191,0.057522,0.512165,0.801081,0.053007,0.06895,0.056048,100,0.480113,0.064537,0.063538,0.061035,0.073161,0.067418,0.059471,0.514758,0.067161,0,True,False,False,False,0.015651,0,0.06009,0.056244,0.065209,0,0.498802,NONE,0.060822,0.113759,0.002348,'why is the jimmy neutron theme song stuck in my head',nostalgia,0.06376,11,Human
0.062112,0.061899,0.454161,0.262175,0.07753,0.045439,0.061064,100,0.528215,0.052488,0.056914,0.066642,0.048921,0.061274,0.065743,0.449921,0.173785,0,True,False,True,False,0.03521,1,0.072261,0.083471,0.057692,1,0.483272,NONE,0.048753,0.525167,0.003663,'RT @watermelaniee: How to pick up girls 101 http://t.co/dflravumBk',gender_issues,0.077797,9,Human
0.051572,0.036415,0.527402,0.081914,0.032025,0.076003,0.065018,92,0.488637,0.101847,0.066841,0.050165,0.104702,0.092081,0.089569,0.605918,0.094703,0,True,False,True,False,0.056681,0,0.032923,0.044118,0.037436,1,0.444338,N,0.07393,0.518612,0.24809,'RT @DjKaitlin71: If I was born on the 4th you don\'t even know how many opportunities I would take to say I\'m so flattered that America ce…',soccer,0.045355,27,Human
0.076869,0.064447,0.674905,0.078458,0.024409,0.122587,0.03817,100,0.422705,0.098821,0.04643,0.063194,0.120205,0.045527,0.037428,0.611848,0.389102,0,True,False,False,False,0.251866,0,0.029691,0.023935,0.078393,0,0.518117,NONE,0.100779,0.102868,0.177706,'I\'m about to open a message that might change my life ',buddhism,0.029114,11,Human
0.209227,0.091037,0.747058,0.126429,0.015897,0.016464,0.004257,100,0.567583,0.082948,0.002875,0.309775,0.056024,0.009783,0.014484,0.340029,0.222834,0,True,False,False,False,0.016343,1,0.010737,0.054093,0.061488,0,0.303892,NONE,0.024377,0.627552,0.006842,'When was the last time you hugged someone? — today http://t.co/fye6yKNZGH',judaism,0.036535,11,Human
0.066185,0.085253,0.545441,0.316248,0.068512,0.061498,0.057389,100,0.511215,0.064377,0.049422,0.076855,0.05544,0.044553,0.051735,0.478517,0.209471,0,True,False,True,False,0.013119,1,0.059001,0.061763,0.073418,1,0.509231,N,0.071412,0.457263,0.0039,'RT @Iostmysoul: What ever girl wants to hear when they\'re getting jealous http://t.co/Xly0aUwmQQ',romance,0.053189,13,Human
0.061356,0.042062,0.411527,0.111848,0.063757,0.049067,0.059829,100,0.49549,0.046314,0.074375,0.049356,0.057575,0.087272,0.070203,0.477035,0.289475,0,True,False,False,False,0.22429,0,0.079259,0.074813,0.052289,1,0.486881,N,0.03947,0.219305,0.155083,'Either way it will be a blowout. @ParksKMBZ',nfl,0.093003,8,Human
0.099104,0.061295,0.769301,0.030003,0.010934,0.065492,0.016196,100,0.509588,0.203525,0.011682,0.137397,0.146803,0.026186,0.036304,0.590435,0.051587,0,True,False,False,True,0.767016,0,0.007887,0.024509,0.044212,0,0.352236,N,0.090796,0.048767,0.102627,'Drive in movies tonight with cause I\'m a beast bf!!!',film,0.017678,10,Human
0.066772,0.059237,0.46843,0.180433,0.067747,0.059196,0.057424,100,0.484505,0.048006,0.0677,0.056636,0.056597,0.064728,0.054902,0.474916,0.320989,0,True,False,False,False,0.084338,0,0.079871,0.064772,0.069838,1,0.519596,NONE,0.050211,0.121031,0.293209,'@bbcnews How can it be?',cricket,0.076364,5,Human
0.057266,0.081943,0.57788,0.129737,0.05692,0.087373,0.064233,100,0.476767,0.068391,0.060693,0.060606,0.064622,0.044889,0.047507,0.537973,0.078989,0,True,False,True,True,0.18475,0,0.053784,0.042099,0.077427,1,0.547226,P,0.092469,0.446059,0.160464,'RT @pourmecoffee: We are all out of justice can I interest you in the promise of a national conversation? It\'s our most popular item.',business,0.039779,24,Human
0.064608,0.073905,0.47653,0.111316,0.082963,0.045791,0.058176,100,0.529995,0.051273,0.051404,0.073119,0.045305,0.050858,0.057558,0.436581,0.295815,3,True,False,True,False,0.054607,2,0.073306,0.082082,0.065302,1,0.495056,NONE,0.051824,0.523231,0.015031,'RT @abpnewstv: Newly wedded Kunal and Soha #reveal their after #marriage #experience with ABP NewsWATCH:http://t.co/yHJbU8dUZb http://t.c…',lgbt,0.072527,16,Human
0.066447,0.042505,0.502459,0.066933,0.040977,0.063125,0.055538,100,0.493776,0.082189,0.060856,0.06064,0.090059,0.086823,0.079235,0.544233,0.090731,0,True,False,False,False,0.158124,0,0.044901,0.058461,0.046575,0,0.445304,NONE,0.057609,0.174812,0.5094,'it\'s been a year',cricket,0.064059,4,Human
0.084628,0.089847,0.634192,0.012496,0.043457,0.085768,0.040435,100,0.464367,0.07675,0.041484,0.082487,0.078742,0.038086,0.037122,0.519344,0.07431,0,True,False,True,True,0.670728,0,0.044585,0.039897,0.092179,1,0.519921,P,0.083598,0.03446,0.208005,'RT @Show1DUpdates: Retweet for a solo dm with Zayn! He\'s online right now :)',scuba,0.040933,13,Human
0.061947,0.053626,0.438456,0.430754,0.072089,0.046133,0.061017,100,0.519707,0.051587,0.062016,0.060948,0.052432,0.070484,0.069348,0.459901,0.146212,0,True,False,False,False,0.092493,0,0.07327,0.081933,0.054505,1,0.47943,NONE,0.045389,0.268843,0.061698,'@DuckCrispin the ducks are everywhere',hockey,0.083275,5,Human
0.094951,0.083118,0.624109,0.031258,0.041749,0.068046,0.036086,100,0.490483,0.086651,0.034178,0.10025,0.082071,0.041223,0.043523,0.498174,0.074606,0,True,False,False,False,0.621301,0,0.039542,0.050354,0.078725,1,0.468877,P+,0.071843,0.045288,0.227547,'@KateOrjis go glorious day!',cricket,0.047692,4,Human
0.081586,0.052894,0.537687,0.129989,0.041667,0.0723,0.045998,100,0.466961,0.072743,0.056953,0.065893,0.090067,0.070949,0.057302,0.527179,0.289011,0,True,False,False,False,0.202742,0,0.05159,0.051906,0.065491,1,0.478517,NONE,0.058393,0.277726,0.100532,'@isijoe that is boss to have yo',nba,0.064268,7,Human
0.065066,0.041071,0.661233,0.114374,0.017437,0.054037,0.03517,100,0.544856,0.201183,0.022942,0.099746,0.131236,0.055717,0.085414,0.607185,0.381923,0,True,False,False,True,0.075353,1,0.011375,0.042348,0.026792,0,0.329363,P,0.082839,0.423363,0.004987,'Photo: › Cherry Darling http://t.co/k0KkWVi',biology,0.027625,5,Human
0.061557,0.023022,0.526197,0.324955,0.019097,0.08615,0.04615,100,0.435272,0.096068,0.071463,0.039753,0.148759,0.123399,0.07969,0.639898,0.066227,0,True,False,False,True,0.072866,0,0.029571,0.032976,0.035649,0,0.435557,N+,0.055635,0.480091,0.055861,'I look like trash 24/7',nba,0.051063,5,Human
0.054005,0.082456,0.498515,0.170402,0.086215,0.049924,0.069697,100,0.541443,0.058293,0.0522,0.072107,0.043659,0.045649,0.06095,0.458701,0.175146,0,True,False,True,False,0.071646,1,0.064571,0.075394,0.061756,1,0.50368,P,0.066659,0.564327,0.01848,'RT @Dory: ZAC EFRONS BROTHER IS 15 RT TO SAVE A LIFE http://t.co/Mqw79kPfTe',biology,0.056467,13,Human
0.067651,0.061462,0.496184,0.310207,0.061845,0.057061,0.057527,100,0.506417,0.063049,0.057417,0.067781,0.062928,0.06332,0.063442,0.486275,0.120875,0,True,False,False,True,0.082567,0,0.061726,0.068204,0.061344,1,0.483892,N,0.057171,0.263332,0.223019,'@AhmedSiwi nope. This one\'s hollow.',cricket,0.068073,5,Human
0.000494,0.217935,0.601127,0.183987,0.157063,0.086356,0.092839,100,0.46777,0.000435,0.062236,0.000736,0.000292,0.00021,0.000314,0.462029,0.188177,0,True,False,True,False,0.346779,0,0.105289,0.000531,0.146096,1,0.811637,NONE,0.12882,0.202617,0.07844,'RT @vicegandalines: ANG ESTUDYANTENG TAMAD CLASS SUSPENSION ANG HANGAD.',business,0.000356,9,Human
0.019824,0.010252,0.511581,0.188338,0.009966,0.106498,0.076274,100,0.435851,0.111793,0.103522,0.014607,0.151729,0.147489,0.108669,0.744442,0.244117,0,True,False,False,False,0.209038,0,0.013526,0.014198,0.013915,0,0.451666,P,0.078467,0.163691,0.194816,help,swimming,0.01927,1,Human
0.055264,0.092395,0.50278,0.133597,0.094186,0.05121,0.066315,100,0.530577,0.049429,0.052203,0.070203,0.038911,0.039665,0.050388,0.442992,0.221491,0,True,False,True,False,0.055911,0,0.074143,0.071565,0.072733,1,0.531571,N,0.065054,0.40533,0.18367,'RT @zjm_galaxy: This hurt ',astronomy,0.056336,4,Human
0.066716,0.082616,0.565257,0.080392,0.060112,0.065983,0.056623,100,0.508864,0.07412,0.04801,0.078686,0.062845,0.045726,0.05393,0.499124,0.047795,0,True,False,True,False,0.079681,0,0.050967,0.057253,0.070048,2,0.498548,NONE,0.077821,0.261029,0.531103,'RT @jesskdubose: All I\'m saying is that when Lil Wayne does A Mill I\'ll probably become a different person @pardusc',soccer,0.048543,20,Human
0.02385,0.253174,0.639119,0.093108,0.12876,0.053382,0.028621,100,0.437972,0.005589,0.027149,0.025143,0.005301,0.002696,0.002842,0.359752,0.233736,0,True,False,True,False,0.139871,0,0.12214,0.012787,0.240157,1,0.783924,NONE,0.056276,0.469975,0.06331,'RT @iamlolopedro: Minsan alam mo naman talaga yung sagot. Nahihiya ka lang magtaas ng kamay.Sige ka Sayang Grade. ',cricket,0.01213,18,Human
0.086009,0.064425,0.473928,0.271202,0.069127,0.044544,0.042271,100,0.503991,0.046515,0.047795,0.076068,0.052594,0.056433,0.04991,0.421957,0.228144,0,True,False,False,False,0.192877,0,0.078162,0.08162,0.072844,0,0.483767,NONE,0.039395,0.199229,0.108548,'This has been a long game.',rugby,0.092288,6,Human
0.019578,0.046183,0.421072,0.264905,0.081572,0.043701,0.149639,100,0.591862,0.069624,0.077188,0.037954,0.035914,0.063435,0.122977,0.55385,0.095099,0,True,False,False,True,0.188288,0,0.042077,0.067038,0.023822,0,0.481413,N+,0.084719,0.332341,0.119367,'Anarchy for social good is in hiding in NZ. We now have anarchic breaches of social codes by those with selfish agendas',psychology,0.03458,22,Human
0.075255,0.067386,0.731857,0.039766,0.017711,0.101623,0.030982,100,0.469096,0.1527,0.02671,0.087292,0.131643,0.0346,0.040135,0.622293,0.059704,1,True,False,False,False,0.717157,0,0.015269,0.022943,0.058094,1,0.447954,P,0.117877,0.073151,0.110222,'@jliebman Hi #wine friend! Look forward to tweeting with you!',wine,0.01978,10,Human
0.087396,0.013243,0.452009,0.167363,0.0142,0.123968,0.019306,100,0.283987,0.017256,0.132928,0.012693,0.118815,0.127403,0.018503,0.593305,0.241015,0,True,False,False,False,0.214269,0,0.097777,0.01361,0.091186,0,0.60931,N,0.018004,0.148288,0.229065,'Summoners War ',art,0.093713,2,Human
0.079048,0.066067,0.463757,0.578808,0.075342,0.04752,0.046021,100,0.494492,0.041005,0.054191,0.067131,0.048285,0.055063,0.046762,0.423808,0.0658,0,True,False,False,True,0.006715,0,0.088716,0.076554,0.077795,1,0.511516,NONE,0.040356,0.195132,0.153545,'@decryption I have someone who uses my gmail too. You would think they would wonder why they aren’t getting the emails. Heh',technology,0.090144,22,Human
0.071821,0.067608,0.421683,0.114137,0.096091,0.035737,0.046099,100,0.515945,0.031271,0.050793,0.065183,0.034455,0.048971,0.044445,0.379602,0.374988,1,True,False,False,False,0.044084,0,0.105876,0.092643,0.074493,0,0.51624,NONE,0.032434,0.459998,0.006793,'【釣果報告】本日、タナゴさん10匹・クチボソさん8匹・コブナちゃん1匹＋金魚ちゃん2匹でした #fishing @ 新井薬師公園 ひょうたん池 https://t.co/585OgfWIZY',fishing,0.102078,5,Human
0.061358,0.05939,0.469459,0.117887,0.069285,0.0475,0.062523,100,0.532558,0.062473,0.055414,0.06923,0.055369,0.064594,0.072882,0.47065,0.302054,1,True,False,False,False,0.203477,0,0.061407,0.080764,0.052637,1,0.465811,NONE,0.053594,0.150668,0.225914,'@STAAAAPw うぇーい！ #antifa',baseball,0.071581,3,Human
0.152774,0.05061,0.66133,0.732165,0.017725,0.085217,0.016887,100,0.40408,0.082355,0.029846,0.086442,0.14555,0.050977,0.028844,0.537696,0.06463,0,True,False,False,False,0.019661,0,0.031327,0.030275,0.089446,0,0.455746,N,0.048217,0.171001,0.012543,'Cough cough highkey cough',cricket,0.053507,4,Human
0.0805,0.065233,0.436595,0.129519,0.083999,0.04201,0.041532,100,0.48707,0.030558,0.054095,0.061804,0.039801,0.051251,0.039348,0.393292,0.244259,1,True,False,True,False,0.055208,1,0.109409,0.079584,0.084966,1,0.531067,N,0.032253,0.564775,0.006239,'RT @TheUnRealTimes: BREAKING: Modi and Obama likely to take a motorbike ride Jai-Veeru style later on in the day #NamastePOTUS http://t.co/…',bicycling,0.103657,21,Human
0.081923,0.09001,0.64913,0.104304,0.040545,0.078445,0.040619,100,0.488833,0.094344,0.035335,0.094172,0.082072,0.036969,0.042497,0.525411,0.356395,1,True,False,False,True,0.205928,1,0.035271,0.042419,0.078302,0,0.486174,P,0.090175,0.314606,0.018766,'One. More. Chance! for a #freebooks copy of The Duel for Consuelo! Enter at the lovely site: http://t.co/kT44dvT4zm',art,0.036901,18,Human
0.073387,0.066747,0.580627,0.320882,0.043737,0.07703,0.050538,100,0.483041,0.084902,0.050476,0.073477,0.084797,0.055566,0.055634,0.537312,0.199083,0,True,False,False,False,0.032797,1,0.043684,0.048148,0.066665,0,0.484699,P,0.077124,0.429955,0.017282,'Facebook rolls out video calls on Messenger: Facebook on Monday began rolling out video calling on its Messeng... http://t.co/h5tQAzEJnj',skateboarding,0.048089,19,Human
0.083895,0.034163,0.465669,0.135997,0.036794,0.07734,0.040534,100,0.411383,0.044975,0.083297,0.040825,0.092423,0.09954,0.048439,0.530365,0.098597,0,True,False,False,True,0.038112,0,0.075611,0.043969,0.070204,0,0.517495,N,0.037636,0.54615,0.181144,'And to think i was gonna rush and do my mixtape for this yr. Ppl wont have listened. Hardest of hardest. Tyler still hadda drop his album',music,0.090356,27,Human
0.061358,0.05939,0.469459,0.117887,0.069285,0.0475,0.062523,100,0.532558,0.062473,0.055414,0.06923,0.055369,0.064594,0.072882,0.47065,0.302054,1,True,False,False,False,0.203477,0,0.061407,0.080764,0.052637,1,0.465811,NONE,0.053594,0.150668,0.225914,'@melodyJIKT48 うぇーい！！ #deai',soccer,0.071581,3,Human
0.084691,0.074841,0.524929,0.100946,0.063151,0.058516,0.044236,100,0.485923,0.053148,0.049377,0.075874,0.059324,0.050058,0.044847,0.454789,0.401302,0,True,False,False,False,0.052382,1,0.07049,0.064023,0.083538,2,0.508653,NONE,0.052424,0.439261,0.006108,'@DiploBR: when @MAJORLAZER\'s album come out http://t.co/6Vuxu0XVwd',music,0.071463,7,Human
0.060507,0.055497,0.508339,0.102334,0.053121,0.074573,0.063778,100,0.476954,0.064908,0.071381,0.054063,0.072646,0.069536,0.06213,0.534475,0.125603,0,True,False,False,False,0.076183,0,0.059453,0.051748,0.062112,3,0.511216,NONE,0.06663,0.284082,0.411799,'@skoskie @JKDesignICT @westbrid did you see the beaver dangle my mom got me?',nostalgia,0.057917,13,Human
0.079904,0.054451,0.601168,0.064472,0.031549,0.060645,0.04122,94,0.516214,0.122463,0.035138,0.093732,0.104395,0.060488,0.070956,0.546814,0.24275,0,False,False,False,True,0.209212,0,0.026895,0.05431,0.046417,1,0.400272,NEU,0.071141,0.095449,0.388117,'@meta_Lloyd Ruh roh. You\'re in for a bad time! :P',wrestling,0.046297,10,Human
0.07583,0.096937,0.695055,0.313969,0.033899,0.071794,0.037635,94,0.519145,0.126197,0.025107,0.11367,0.084187,0.029441,0.044132,0.539107,0.155029,0,False,False,False,True,0.192674,0,0.022615,0.039751,0.064667,1,0.449047,P,0.10762,0.276394,0.061935,'@sweetbabyrae Thank you! Everyone here has bronchitis so I\'m trying my best to combat that. ',military,0.026518,15,Human
0.063776,0.012094,0.488048,0.150658,0.01158,0.067047,0.03316,100,0.426079,0.094327,0.064198,0.032942,0.182621,0.174862,0.09032,0.653635,0.22406,0,True,False,False,False,0.298798,0,0.02242,0.031542,0.023415,0,0.382388,NONE,0.034631,0.156552,0.169932,'Season 3 ',cricket,0.061067,2,Human
0.097412,0.053537,0.526279,0.101708,0.043004,0.070918,0.037448,100,0.443251,0.055762,0.056966,0.064036,0.084826,0.068137,0.044791,0.496483,0.126584,0,True,False,False,False,0.344261,0,0.065418,0.051437,0.081441,1,0.500925,NONE,0.04662,0.140119,0.287328,'@dumbaesthetics PUT IT IN**',cricket,0.078247,4,Human
0.035623,0.064041,0.476103,0.306639,0.078312,0.071547,0.101224,100,0.504572,0.053272,0.087492,0.041214,0.046045,0.056306,0.065144,0.536508,0.119631,0,True,False,True,False,0.128827,0,0.067688,0.050399,0.055353,2,0.560038,NONE,0.082777,0.348786,0.096118,'RT @ThiefMason: @L7Billion Billion I will literally send a banana to your house',architecture,0.043562,13,Human
0.022663,0.066907,0.356592,0.615836,0.165037,0.023892,0.117765,100,0.621304,0.032315,0.058935,0.045286,0.016172,0.039891,0.07971,0.40053,0.086415,0,True,False,False,False,0.109685,0,0.082592,0.111707,0.033483,0,0.516552,NONE,0.047742,0.147245,0.04082,'Fed up with the bs',nba,0.055903,5,Human
0.080184,0.074502,0.643858,0.061039,0.034463,0.080334,0.041338,100,0.486876,0.106989,0.037161,0.089196,0.096179,0.044491,0.049491,0.550835,0.042774,0,True,False,False,True,0.491643,0,0.030981,0.041261,0.066974,1,0.464502,P+,0.089363,0.039575,0.364969,'@charliesheen you\'re fanfuckintabulous! love you!!',art,0.037092,5,Human
0.065389,0.069825,0.564328,0.039461,0.050761,0.076017,0.057953,100,0.489243,0.078288,0.055263,0.068573,0.074653,0.054271,0.056914,0.532344,0.543043,0,True,False,False,False,0.353347,0,0.048404,0.049851,0.066583,1,0.500264,P,0.079719,0.029731,0.034418,'Lets get this win @warriors !',nba,0.047536,5,Human
0.073177,0.092861,0.645667,0.015925,0.043965,0.062279,0.044353,100,0.533005,0.111049,0.029486,0.110075,0.073824,0.034952,0.052575,0.513759,0.072631,0,True,False,True,True,0.490718,0,0.029227,0.052114,0.061733,1,0.446512,P,0.093683,0.152566,0.268161,'RT @QuotesHive_: Good or bad just smile. You have a lot to be thankful for.',cricket,0.034645,15,Human
0.08131,0.063608,0.529135,0.219849,0.052924,0.058989,0.046967,100,0.497296,0.06905,0.049081,0.077808,0.072158,0.060038,0.057452,0.485826,0.181494,0,True,False,False,False,0.014163,1,0.055306,0.064739,0.066471,0,0.470996,NONE,0.056448,0.581788,0.002707,'Why she look like woman shrek http://t.co/3pOZ1veo1u',entertainment_news,0.067652,7,Human
0.078292,0.059864,0.540965,0.433999,0.047456,0.05317,0.047301,100,0.522664,0.087574,0.042149,0.087861,0.078037,0.061861,0.069422,0.497105,0.120943,0,True,False,False,False,0.17107,0,0.042287,0.069649,0.053344,0,0.429267,N,0.059669,0.210057,0.063931,'another one bites the dusttt.',biology,0.062063,5,Human
